Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Update me on Supply Chain Content,Get updates on DM Content,I agree to pay the amount through cheque,A free copy of Mastering The Interview
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,269,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1613,3.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1500,4.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,188,2.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,Yes,No,0,535,2.5,1,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1424,7.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1360,5.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1457,1.67,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,144,3.0,0,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1809,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,70,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,772,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1762,1.4,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1187,3.0,1,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,0,1195,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,195,1.5,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,237,1.0,2,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,211,6.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,0,104,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,28,2.0,1,10,6,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,23,2.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,173,1.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1153,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,207,2.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,53,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,24,1.0,0,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,227,2.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1256,4.0,3,10,15,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,423,7.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,431,1.25,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,413,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,423,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,Yes,No,0,0,0.0,2,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,35,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,2,No,No,1,209,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,Yes,No,0,89,2.0,2,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1141,3.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,277,2.0,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,16,2.0,3,20,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,945,3.0,3,10,13,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,65,2.0,1,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,6,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,1083,1.5,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,43,3.5,1,10,15,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,5,3,0,No,No,No,No,No,No,No,No,No,No,No,0
2,2,No,No,1,967,1.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,181,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,282,1.67,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,489,1.0,3,23,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,358,3.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,56,1.54,1,10,2,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,987,1.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,132,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,2,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,144,7.0,1,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,Yes,No,0,642,2.13,1,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,979,1.5,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,952,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1199,3.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1633,2.22,1,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,106,8.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,813,4.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,452,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,55,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,28,1.0,0,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,370,4.0,0,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,372,3.0,3,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,1,61,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,2,No,No,0,563,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,69,2.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,149,5.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,74,3.5,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,198,5.0,0,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,319,7.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,306,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,438,2.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,362,2.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,389,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,471,3.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,95,1.0,0,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,358,1.33,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1385,1.0,0,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1486,3.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,192,4.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,424,4.33,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,3,5.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,158,4.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,372,3.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,77,2.14,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,Yes,No,0,239,3.75,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,134,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,273,2.0,3,29,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1290,1.67,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,890,2.0,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,291,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,74,4.0,1,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1601,2.0,3,23,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,575,3.33,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,1823,4.0,3,10,16,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,1,212,2.45,1,31,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,164,2.5,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1563,1.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,311,4.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,Yes,No,0,30,2.0,2,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,Yes,No,1,1866,4.0,2,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,339,2.0,3,10,10,3,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,173,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1277,2.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1881,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1104,6.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,358,6.0,1,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,15,1.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,1627,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1374,2.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,871,2.0,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,933,5.0,3,10,8,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,396,1.0,0,23,10,5,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,1062,1.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,798,6.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1090,3.0,3,10,8,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1285,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,86,6.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,193,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,133,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,414,9.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,2,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1224,5.0,3,22,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1798,5.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1722,5.0,3,10,1,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1386,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,188,4.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,128,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,Yes,No,1,1136,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,20,2.33,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,2,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,191,4.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,54,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,127,2.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1049,2.2,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,Yes,No,0,86,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1618,2.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1335,5.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1319,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,0,159,7.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1522,3.0,3,10,16,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,36,3.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,117,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,1018,3.0,1,10,11,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,155,2.0,1,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,77,3.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,343,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,755,3.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1392,2.0,1,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,1,248,7.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,233,2.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,813,1.5,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,1585,1.4,1,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,13,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,1622,3.0,3,29,1,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,395,1.33,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,298,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,665,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,952,3.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,50,3.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,418,2.0,1,10,7,3,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1978,5.0,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,350,5.4,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,1410,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,475,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,77,2.0,1,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,300,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,599,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,846,9.0,3,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,1,1295,3.29,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1105,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,404,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,886,3.0,3,10,8,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,155,1.5,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,Yes,No,0,36,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,237,4.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,20,6.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1421,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,Yes,No,0,1790,2.0,2,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,252,1.0,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1200,4.0,3,5,1,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,364,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,370,4.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,329,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,0,139,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,Yes,No,0,422,3.0,2,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,308,2.0,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,30,4.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1077,1.0,0,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,282,11.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,60,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,1576,3.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,210,3.0,2,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,154,2.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,0,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1391,2.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,285,4.5,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,198,6.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,Yes,No,0,613,10.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,148,2.0,3,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,207,4.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,55,4.0,3,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,181,2.0,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1621,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,37,2.5,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1862,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1438,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,1,No,No,0,348,1.0,0,29,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1095,2.0,3,1,5,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,278,1.0,1,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,345,1.0,2,10,15,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1638,9.0,3,10,1,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,309,3.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,231,2.0,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,1245,2.0,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1818,2.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,2,No,No,0,1745,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,229,1.0,2,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,359,1.33,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,158,4.0,1,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,269,1.83,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,1462,4.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,908,4.0,3,10,8,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,96,2.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,Yes,No,0,352,6.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1022,3.0,3,10,13,3,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,118,1.0,0,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,122,10.0,1,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1760,3.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
